Removed Pin From Net: NetName=LineIn_Detect Pin=R75-1
Removed Pin From Net: NetName=LS_EXP_1P8 Pin=R75-2
Removed Pin From Net: NetName=3V3 Pin=TP2-1
Removed Pin From Net: NetName=5V Pin=TP3-1
Removed Pin From Net: NetName=12V_BATTIN Pin=TP4-1
Removed Pin From Net: NetName=3V3 Pin=TP5-1
Removed Pin From Net: NetName=12V_POWER_GOOD Pin=TP6-1
Removed Pin From Net: NetName=5V_POWER_GOOD Pin=TP7-1
Removed Pin From Net: NetName=5V Pin=TP8-1
Removed Pin From Net: NetName=3V3_POWER_GOOD Pin=TP9-1
Removed Pin From Net: NetName=1V8_POWER_GOOD Pin=TP10-1
Removed Pin From Net: NetName=GND Pin=TP12-1
Removed Pin From Net: NetName=GND Pin=TP13-1
Removed Pin From Net: NetName=12V_BATTIN Pin=TP14-1
Removed Pin From Net: NetName=DB_I2C0_SCL Pin=TP21-1
Removed Pin From Net: NetName=DB_I2C0_SDA Pin=TP24-1
Removed Pin From Net: NetName=DB_I2C2_SCL Pin=TP28-1
Removed Pin From Net: NetName=DB_I2C2_SDA Pin=TP30-1
Removed Pin From Net: NetName=DB_LED_EN Pin=TP32-1
Removed Pin From Net: NetName=DB_CAM_ENABLE Pin=TP34-1
Removed Pin From Net: NetName=DB_I2C1_SCL Pin=TP52-1
Removed Pin From Net: NetName=DB_I2C1_SDA Pin=TP54-1
Removed Pin From Net: NetName=DB_PWM_CNTRL Pin=TP56-1
Removed Pin From Net: NetName=DB_LED_CONTROL Pin=TP58-1
Removed Pin From Net: NetName=DB_SPI0_CLK Pin=TP60-1
Removed Pin From Net: NetName=DB_SPI0_MISO Pin=TP62-1
Removed Pin From Net: NetName=DB_SPI0_CSn Pin=TP64-1
Removed Pin From Net: NetName=heaphones_break Pin=TP79-1
Removed Member From Class: ClassName=07 Audio Member=R75
Removed Member From Class: ClassName=03 POWER Member=TP10
Removed Member From Class: ClassName=03 POWER Member=TP11
Removed Member From Class: ClassName=03 POWER Member=TP12
Removed Member From Class: ClassName=03 POWER Member=TP13
Removed Member From Class: ClassName=03 POWER Member=TP14
Removed Member From Class: ClassName=03 POWER Member=TP15
Removed Member From Class: ClassName=04 DragonBoard_INTF Member=TP51
Removed Member From Class: ClassName=04 DragonBoard_INTF Member=TP52
Removed Member From Class: ClassName=04 DragonBoard_INTF Member=TP53
Removed Member From Class: ClassName=04 DragonBoard_INTF Member=TP54
Removed Member From Class: ClassName=04 DragonBoard_INTF Member=TP56
Removed Member From Class: ClassName=04 DragonBoard_INTF Member=TP57
Removed Member From Class: ClassName=04 DragonBoard_INTF Member=TP58
Removed Member From Class: ClassName=04 DragonBoard_INTF Member=TP59
Removed Member From Class: ClassName=04 DragonBoard_INTF Member=TP60
Removed Member From Class: ClassName=04 DragonBoard_INTF Member=TP61
Removed Member From Class: ClassName=04 DragonBoard_INTF Member=TP62
Removed Member From Class: ClassName=04 DragonBoard_INTF Member=TP64
Removed Member From Class: ClassName=04 DragonBoard_INTF Member=TP65
Removed Member From Class: ClassName=04 DragonBoard_INTF Member=TP67
Removed Member From Class: ClassName=04 DragonBoard_INTF Member=TP68
Removed Member From Class: ClassName=04 DragonBoard_INTF Member=TP69
Removed Member From Class: ClassName=04 DragonBoard_INTF Member=TP71
Removed Member From Class: ClassName=07 Audio Member=TP79
Removed Member From Class: ClassName=07 Audio Member=TP89
Change Component Designator: OldDesignator=R22 NewDesignator=R26
Change Component Designator: OldDesignator=R86 NewDesignator=R94
Change Component Designator: OldDesignator=R87 NewDesignator=R95
Change Component Designator: OldDesignator=R88 NewDesignator=R96
Change Component Designator: OldDesignator=R89 NewDesignator=R97
Change Component Designator: OldDesignator=R90 NewDesignator=R98
Change Component Designator: OldDesignator=R91 NewDesignator=R99
Change Component Designator: OldDesignator=R92 NewDesignator=R100
Change Component Designator: OldDesignator=R93 NewDesignator=R101
Change Component Designator: OldDesignator=R94 NewDesignator=R102
Change Component Designator: OldDesignator=R95 NewDesignator=R103
Change Component Designator: OldDesignator=R96 NewDesignator=R104
Change Component Designator: OldDesignator=R97 NewDesignator=R105
Change Component Designator: OldDesignator=R98 NewDesignator=R106
Change Component Designator: OldDesignator=R99 NewDesignator=R107
Change Component Designator: OldDesignator=R100 NewDesignator=R108
Change Component Designator: OldDesignator=R101 NewDesignator=R109
Change Component Designator: OldDesignator=R102 NewDesignator=R110
Change Component Designator: OldDesignator=R103 NewDesignator=R111
Change Component Designator: OldDesignator=R104 NewDesignator=R112
Change Component Designator: OldDesignator=R105 NewDesignator=R113
Change Component Designator: OldDesignator=R106 NewDesignator=R114
Change Component Designator: OldDesignator=R107 NewDesignator=R115
Change Component Designator: OldDesignator=R108 NewDesignator=R116
Change Component Designator: OldDesignator=R109 NewDesignator=R117
Change Component Designator: OldDesignator=R110 NewDesignator=R118
Change Component Designator: OldDesignator=R111 NewDesignator=R119
Change Component Designator: OldDesignator=TP11 NewDesignator=TP8
Change Component Designator: OldDesignator=TP15 NewDesignator=TP9
Change Component Designator: OldDesignator=TP16 NewDesignator=TP10
Change Component Designator: OldDesignator=TP17 NewDesignator=TP11
Change Component Designator: OldDesignator=TP18 NewDesignator=TP12
Change Component Designator: OldDesignator=TP19 NewDesignator=TP13
Change Component Designator: OldDesignator=TP20 NewDesignator=TP14
Change Component Designator: OldDesignator=TP22 NewDesignator=TP15
Change Component Designator: OldDesignator=TP23 NewDesignator=TP16
Change Component Designator: OldDesignator=TP25 NewDesignator=TP17
Change Component Designator: OldDesignator=TP26 NewDesignator=TP18
Change Component Designator: OldDesignator=TP27 NewDesignator=TP19
Change Component Designator: OldDesignator=TP29 NewDesignator=TP20
Change Component Designator: OldDesignator=TP31 NewDesignator=TP21
Change Component Designator: OldDesignator=TP33 NewDesignator=TP22
Change Component Designator: OldDesignator=TP35 NewDesignator=TP23
Change Component Designator: OldDesignator=TP36 NewDesignator=TP24
Change Component Designator: OldDesignator=TP38 NewDesignator=TP25
Change Component Designator: OldDesignator=TP42 NewDesignator=TP27
Change Component Designator: OldDesignator=TP43 NewDesignator=TP28
Change Component Designator: OldDesignator=TP44 NewDesignator=TP29
Change Component Designator: OldDesignator=TP45 NewDesignator=TP30
Change Component Designator: OldDesignator=TP46 NewDesignator=TP31
Change Component Designator: OldDesignator=TP47 NewDesignator=TP32
Change Component Designator: OldDesignator=TP48 NewDesignator=TP33
Change Component Designator: OldDesignator=TP49 NewDesignator=TP34
Change Component Designator: OldDesignator=TP50 NewDesignator=TP35
Change Component Designator: OldDesignator=TP51 NewDesignator=TP36
Change Component Designator: OldDesignator=TP53 NewDesignator=TP37
Change Component Designator: OldDesignator=TP55 NewDesignator=TP38
Change Component Designator: OldDesignator=TP57 NewDesignator=TP39
Change Component Designator: OldDesignator=TP59 NewDesignator=TP40
Change Component Designator: OldDesignator=TP61 NewDesignator=TP41
Change Component Designator: OldDesignator=TP63 NewDesignator=TP42
Change Component Designator: OldDesignator=TP65 NewDesignator=TP43
Change Component Designator: OldDesignator=TP66 NewDesignator=TP44
Change Component Designator: OldDesignator=TP67 NewDesignator=TP45
Change Component Designator: OldDesignator=TP68 NewDesignator=TP46
Change Component Designator: OldDesignator=TP69 NewDesignator=TP47
Change Component Designator: OldDesignator=TP70 NewDesignator=TP48
Change Component Designator: OldDesignator=TP71 NewDesignator=TP49
Change Component Designator: OldDesignator=TP72 NewDesignator=TP50
Change Component Designator: OldDesignator=TP73 NewDesignator=TP51
Change Component Designator: OldDesignator=TP74 NewDesignator=TP52
Change Component Designator: OldDesignator=TP75 NewDesignator=TP53
Change Component Designator: OldDesignator=TP76 NewDesignator=TP54
Change Component Designator: OldDesignator=TP77 NewDesignator=TP55
Change Component Designator: OldDesignator=TP78 NewDesignator=TP56
Change Component Designator: OldDesignator=TP80 NewDesignator=TP57
Change Component Designator: OldDesignator=TP81 NewDesignator=TP58
Change Component Designator: OldDesignator=TP83 NewDesignator=TP60
Change Component Designator: OldDesignator=TP85 NewDesignator=TP61
Change Component Designator: OldDesignator=TP86 NewDesignator=TP62
Change Component Designator: OldDesignator=TP87 NewDesignator=TP63
Change Component Designator: OldDesignator=TP88 NewDesignator=TP64
Change Component Designator: OldDesignator=TP89 NewDesignator=TP65
Change Component Designator: OldDesignator=TP90 NewDesignator=TP66
Change Component Designator: OldDesignator=TP91 NewDesignator=TP67
Change Component Designator: OldDesignator=TP92 NewDesignator=TP68
Change Component Designator: OldDesignator=TP93 NewDesignator=TP69
Added Component: Designator=R22(RES0805)
Add component. Clean all parameters for all variants
Add component (AddParameter): Name = ""; Value = "1K"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Case/Package"; Value = "0805"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Case Code (Imperial)"; Value = "0805"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Case Code (Metric)"; Value = "2012"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1Description"; Value = "https://datasheet.ciiva.com/2456/pyu-r-int-thick-7-2456976.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1URL"; Value = "https://datasheet.ciiva.com/2456/pyu-r-int-thick-7-2456976.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink2Description"; Value = "https://datasheet.ciiva.com/2456/pyu-r-int-thick-7-2456977.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink2URL"; Value = "https://datasheet.ciiva.com/2456/pyu-r-int-thick-7-2456977.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink3Description"; Value = "https://datasheet.ciiva.com/11819/0900766b8106beab-11819814.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink3URL"; Value = "https://datasheet.ciiva.com/11819/0900766b8106beab-11819814.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink4Description"; Value = "https://datasheet.ciiva.com/7941/1686128-7941719.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink4URL"; Value = "https://datasheet.ciiva.com/7941/1686128-7941719.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink5Description"; Value = "https://datasheet.ciiva.com/16850/rc0805-16850409.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink5URL"; Value = "https://datasheet.ciiva.com/16850/rc0805-16850409.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink6Description"; Value = "https://datasheet.ciiva.com/46385/444164-46385020.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink6URL"; Value = "https://datasheet.ciiva.com/46385/444164-46385020.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink7Description"; Value = "https://datasheet.ciiva.com/2456/pyu-r-int-thick-7-2456975.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink7URL"; Value = "https://datasheet.ciiva.com/2456/pyu-r-int-thick-7-2456975.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Composition"; Value = "Thick Film"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Depth"; Value = "1.25mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Height"; Value = "0.024inch"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Lead Free"; Value = "Lead Free"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Length"; Value = "0.079inch"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = "Yageo"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer Part Number"; Value = "RC0805FR-071KL"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Max Operating Temperature"; Value = "155°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Max Power Dissipation"; Value = "125mW"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Military Standard"; Value = "Not"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Min Operating Temperature"; Value = "-55°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Number of Pins"; Value = "2"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Number of Terminations"; Value = "2"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Package Quantity"; Value = "1"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Packaging"; Value = "Tape and Reel"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Power Rating"; Value = "125mW"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Pricing 1"; Value = "1=0.1, 10=0.022, 100=0.0088, 1000=0.004, 2500=0.0034 (USD)"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "REACH SVHC"; Value = "Unknown"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Resistance"; Value = "1KR"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Stock 1"; Value = "6122451"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier 1"; Value = "Digi-Key"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier Part Number 1"; Value = "311-1.00KCRCT-ND"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Temperature Coefficient"; Value = "100ppm/°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Termination"; Value = "SMD/SMT"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Tolerance"; Value = "1%"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Voltage Rating"; Value = "150V"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Voltage Rating (DC)"; Value = "150V"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Width"; Value = "0.049inch"; VariantName = "[No Variations]"
Added Component: Designator=R23(RES0805)
Add component. Clean all parameters for all variants
Add component (AddParameter): Name = ""; Value = "1K"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Case/Package"; Value = "0805"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Case Code (Imperial)"; Value = "0805"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Case Code (Metric)"; Value = "2012"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1Description"; Value = "https://datasheet.ciiva.com/2456/pyu-r-int-thick-7-2456976.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1URL"; Value = "https://datasheet.ciiva.com/2456/pyu-r-int-thick-7-2456976.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink2Description"; Value = "https://datasheet.ciiva.com/2456/pyu-r-int-thick-7-2456977.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink2URL"; Value = "https://datasheet.ciiva.com/2456/pyu-r-int-thick-7-2456977.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink3Description"; Value = "https://datasheet.ciiva.com/11819/0900766b8106beab-11819814.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink3URL"; Value = "https://datasheet.ciiva.com/11819/0900766b8106beab-11819814.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink4Description"; Value = "https://datasheet.ciiva.com/7941/1686128-7941719.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink4URL"; Value = "https://datasheet.ciiva.com/7941/1686128-7941719.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink5Description"; Value = "https://datasheet.ciiva.com/16850/rc0805-16850409.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink5URL"; Value = "https://datasheet.ciiva.com/16850/rc0805-16850409.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink6Description"; Value = "https://datasheet.ciiva.com/46385/444164-46385020.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink6URL"; Value = "https://datasheet.ciiva.com/46385/444164-46385020.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink7Description"; Value = "https://datasheet.ciiva.com/2456/pyu-r-int-thick-7-2456975.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink7URL"; Value = "https://datasheet.ciiva.com/2456/pyu-r-int-thick-7-2456975.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Composition"; Value = "Thick Film"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Depth"; Value = "1.25mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Height"; Value = "0.024inch"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Lead Free"; Value = "Lead Free"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Length"; Value = "0.079inch"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = "Yageo"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer Part Number"; Value = "RC0805FR-071KL"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Max Operating Temperature"; Value = "155°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Max Power Dissipation"; Value = "125mW"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Military Standard"; Value = "Not"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Min Operating Temperature"; Value = "-55°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Number of Pins"; Value = "2"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Number of Terminations"; Value = "2"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Package Quantity"; Value = "1"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Packaging"; Value = "Tape and Reel"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Power Rating"; Value = "125mW"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Pricing 1"; Value = "1=0.1, 10=0.022, 100=0.0088, 1000=0.004, 2500=0.0034 (USD)"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "REACH SVHC"; Value = "Unknown"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Resistance"; Value = "1KR"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Stock 1"; Value = "6122451"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier 1"; Value = "Digi-Key"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier Part Number 1"; Value = "311-1.00KCRCT-ND"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Temperature Coefficient"; Value = "100ppm/°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Termination"; Value = "SMD/SMT"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Tolerance"; Value = "1%"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Voltage Rating"; Value = "150V"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Voltage Rating (DC)"; Value = "150V"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Width"; Value = "0.049inch"; VariantName = "[No Variations]"
Added Component: Designator=R24(RES0805)
Add component. Clean all parameters for all variants
Add component (AddParameter): Name = ""; Value = "1K"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Case/Package"; Value = "0805"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Case Code (Imperial)"; Value = "0805"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Case Code (Metric)"; Value = "2012"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1Description"; Value = "https://datasheet.ciiva.com/2456/pyu-r-int-thick-7-2456976.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1URL"; Value = "https://datasheet.ciiva.com/2456/pyu-r-int-thick-7-2456976.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink2Description"; Value = "https://datasheet.ciiva.com/2456/pyu-r-int-thick-7-2456977.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink2URL"; Value = "https://datasheet.ciiva.com/2456/pyu-r-int-thick-7-2456977.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink3Description"; Value = "https://datasheet.ciiva.com/11819/0900766b8106beab-11819814.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink3URL"; Value = "https://datasheet.ciiva.com/11819/0900766b8106beab-11819814.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink4Description"; Value = "https://datasheet.ciiva.com/7941/1686128-7941719.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink4URL"; Value = "https://datasheet.ciiva.com/7941/1686128-7941719.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink5Description"; Value = "https://datasheet.ciiva.com/16850/rc0805-16850409.pdf"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink5URL"; Value = "https://datasheet.ciiva.com/16850/rc0805-16850409.pdf"; VariantName = "[No Variations]"
